   1	2   5  13 
   3	2   8   5 
   5	2  13   8 
   7	2  13   5 
   9	2   8   5 
  11	2  13   8 
  13	2   5  13 
  15	2   5  13 
  17	2  10   5 
  19	2  13  10 
  21	2  13   5 
  23	2  10   5 
  25	2  13  10 
  27	2   5  13 
  29	2   6   5 
  31	2  10   6 
  33	2   5  10 
  35	2   5   6 
  37	2  10   6 
  39	2   5  10 
  41	2   6   5 
  43	2   6   5 
  45	2   4   6 
  47	2   5   4 
  49	2   5   6 
  51	2   4   6 
  53	2   5   4 
  55	2   6   5 
  57	2   6   5 
  59	2   1   6 
  61	2   5   1 
  63	2   5   6 
  65	2   1   6 
  67	2   5   1 
  69	2   6   5 
  71	2   0   5 
  73	2   6   9 
  75	2   4   6 
  77	2   9   4 
  79	2   9   6 
  81	2   4   6 
  83	2   9   4 
  85	2   6   9 
  87	2   6   9 
  89	2   1   6 
  91	2   9   1 
  93	2   9   6 
  95	2   1   6 
  97	2   9   1 
  99	2   6   9 
 101	2   6   9 
 103	2  11   6 
  99	6   4   0 
 105	2   9  11 
 107	2   9   6 
 109	2  11   6 
 111	2   9  11 
 113	2   6   9 
 115	2   9  12 
 117	2   8   9 
 119	2  12   8 
 121	2  12   9 
 123	2   8   9 
 125	2  12   8 
 127	2   9  12 
 129	2   9  12 
 131	2  14   9 
 133	2  12  14 
 135	2  12   9 
 137	2  14   9 
 139	2  12  14 
 141	2   9  12 
 143	2   9  13 
 145	2  14   9 
 147	2  13  14 
 149	2  13   9 
 151	2  14   9 
 153	2  13  14 
 155	2   9  13 
 157	2   9  13 
 159	2  10   9 
 161	2  13  10 
 163	2  13   9 
 165	2  10   9 
 167	2  13  10 
 169	2   9  13 
 171	2   9  11 
 173	2   9   6 
 175	2  10   9 
 177	2   6  10 
 179	2   6   9 
 181	2  10   9 
 183	2   6  10 
 185	2   9   6 
 187	2   9   4 
 189	2   5   9 
 191	2   5   4 
 193	2   9   4 
 195	2   5   9 
 197	2   4   5 
 197	2  13  12 
 199	6   8   4 
 205	2   8  13 
 207	2  12   8 
 209	2  12  13 
 211	2   8  13 
 213	2  12   8 
 199	6   2   1 
 205	6   1   0 
 215	2   8   5 
 217	2   9   8 
 219	2   5   9 
 221	2   5   8 
 223	2   9   8 
 225	2   5   9 
 227	2   8   5 
 229	2   8   5 
 231	2   9   6 
 233	2  10   9 
 235	2   6  10 
 235	2  13  12 
 237	2   6   9 
 239	2  10   9 
 241	2   6  10 
 241	2  13  12 
 243	2   9   6 
 231	6   4   0 
 245	2   9   8 
 247	2   5   9 
 249	2   5   8 
 251	2   9   8 
 253	2   5   9 
 255	2   8   5 
 257	2   8  13 
 259	2  12   8 
 261	2  12  13 
 263	2   8  13 
 265	2  12   8 
 267	2  13  12 
 269	2  13  12 
 271	2   8   5 
 273	2   9   8 
 275	2   5   9 
 277	2   5   8 
 279	2   9   8 
 281	2   5   9 
 283	2   8   5 
 285	2   8  13 
 287	2   9   5 
 289	2  10   9 
 291	2   5  10 
 293	2   5   9 
 295	2  10   9 
 297	2   5  10 
 297	2  12   8 
 299	6   9   4 
 305	2   4   5 
 305	2  12  13 
 307	2   8  13 
 309	2   4   5 
 311	2   1   4 
 313	2   5   1 
 315	2   5   4 
 317	2   1   4 
 319	2   5   1 
 321	2   4   5 
 323	2   5   6 
 323	2  12   8 
 325	2  13  12 
 327	2  13  12 
 329	2   9  13 
 331	2  12   9 
 333	2  12  13 
 335	2   9  13 
 337	2  12   9 
 339	6  10   5 
 339	2  13  12 
 341	2  13  12 
 345	2  14  10 
 345	6   5   0 
 351	2   6  14 
 343	6  12   8 
 353	2   5  13 
 355	2   8   5 
 357	2   6  10 
 357	2   8  13 
 359	2   5  13 
 361	2  14  10 
 361	2   8   5 
 363	2   6  14 
 365	2  10   6 
 365	2  13   8 
 367	2  13   8 
 369	2  10  13 
 371	2   8  10 
 373	2   8  13 
 375	2  10  13 
 377	2   8  10 
 379	2  10   6 
 379	2  13   8 
 381	2  14  10 
 383	2  13   8 
 385	2   6  14 
 387	2   6  10 
 389	2  14  10 
 391	2   6  14 
 393	6  14   6 
 399	2  10  14 
 401	2  10  13 
 403	2   8  10 
 405	2   8  13 
 407	2  10  13 
 409	2   8  10 
 399	6   1   0 
 411	2  13   8 
 413	2  13  14 
 415	2  10   8 
 417	2   9  10 
 419	2   8   9 
 421	2   8  10 
 423	2   9  10 
 425	2   8   9 
 427	6  13   5 
 433	2  10   8 
 435	2  10   8 
 437	2   1   5 
 437	2  13  10 
 439	6  14   6 
 445	2   6   1 
 447	2   6   5 
 449	2   1   5 
 451	2   6   1 
 445	2   8  13 
 447	6  14  12 
 453	2   9   4 
 455	2   8  10 
 457	2  13  10 
 459	2   5   6 
 459	2   8  13 
 461	2  10   8 
 463	2  10   8 
 465	2   5  10 
 467	2   8   5 
 469	2   8  10 
 471	2   5  10 
 473	2   8   5 
 475	2  10   8 
 477	2  10   8 
 479	2   5   6 
 481	6  12   9 
 487	2   1   5 
 489	2   6   1 
 491	2   6   5 
 493	2   1   5 
 495	2   6   1 
 497	2   5   6 
 499	2  14   6 
 501	2   9  14 
 503	2   6   9 
 505	2   6  14 
 507	2   9  14 
 509	2   6   9 
 511	2  14   6 
 513	2  14  12 
 515	6   9   4 
 521	2   9  14 
 523	2   9  12 
 525	2  14  12 
 527	2   9  14 
 529	2  12   9 
 531	2   5  10 
 533	2   8   5 
 535	2   8  10 
 537	2   5  10 
 539	2   8   5 
 541	2  10   8 
 543	6  10   8 
 549	2   5  10 
 551	2  13   8 
 553	2  12  13 
 555	2   8  12 
 557	2   8  13 
 559	2  12  13 
 561	2   8  12 
 563	2  13   8 
 565	2  13   5 
 567	2  10  13 
 569	2  10   5 
 571	2  13   5 
 573	2  10  13 
 575	2  13   8 
 577	2  12  13 
 579	2   8  12 
 577	2   5  10 
 579	2   5  10 
 581	2   8  13 
 583	2  12  13 
 585	2   8  12 
 587	2  12   9 
 589	2  14  12 
 591	2   9  14 
 593	2   9  12 
 595	2  14  12 
 597	2   9  14 
 599	2  12   9 
 601	2  12   9 
 603	6   5   4 
 603	6  14  10 
 609	2  13   8 
 611	2  13   8 
 609	2  10   6 
 613	2   5  10 
 615	2   6   5 
 617	2   6  10 
 619	2   5  10 
 621	2   6   5 
 613	6  13  12 
 623	2  10   6 
 625	2  10  13 
 627	2   9  10 
 629	6  14   9 
 635	2  14  13 
 637	2  10  13 
 639	2  14  10 
 641	2  13  14 
 643	2  13  12 
 645	2   8  13 
 647	2   8  12 
 649	2  13  12 
 651	2   8  13 
 653	2  12   8 
 655	2  12   4 
 657	2   9  12 
 659	2   9   4 
 661	2  12   4 
 663	2   9  12 
 665	2  12   8 
 667	2   4   9 
 669	2  13  12 
 671	2   8  13 
 673	2   8  12 
 675	2  13  12 
 677	2   8  13 
 679	2  13  14 
 681	2  10  13 
 683	2  12   8 
 683	2  14  10 
 685	2  14  13 
 685	2   8   4 
 687	2  10  13 
 689	2  14  10 
 691	2  13  14 
 693	2   9  14 
 695	2   5   9 
 697	6  10   5 
 703	2  14  10 
 705	2  14   9 
 707	2  10   9 
 703	6   1   0 
 709	2  14  10 
 711	2   9  14 
 713	2   9   8 
 715	2   4   9 
 717	2   4   8 
 719	2   9   8 
 721	2   4   9 
 723	2   9  14 
 725	2  10   9 
 727	2  14  10 
 729	2  14   9 
 731	2  10   9 
 733	2  14  10 
 735	2   9  14 
 737	2   8   4 
 739	2   8   4 
 737	6  14  13 
 743	2   9   8 
 745	2   4   9 
 747	2   4   8 
 749	2   9   8 
 751	2   4   9 
 753	2   9   6 
 755	2   1   9 
 757	2   6   1 
 757	2   8   4 
 759	2   6   9 
 761	2   1   9 
 763	2  13   8 
 763	2   6   1 
 765	2   9   6 
 767	2   9  13 
 769	2   8   9 
 771	2   8  13 
 773	2   9  13 
 775	6  14  12 
 775	6   5   4 
 781	2   8   9 
 783	2   9   6 
 785	2   1   9 
 787	2  13   8 
 787	2   6   1 
 789	6   4   0 
 789	2   6   9 
 795	2   1   9 
 797	2   6   1 
 799	2   9   6 
 801	2   6   5 
 803	2   1   6 
 801	2  13   8 
 803	2   9  13 
 805	2   8   9 
 807	2   8  13 
 807	2   5   1 
 809	2   9  13 
 811	2   8   9 
 813	2   5   6 
 813	2  13   8 
 815	6   6   4 
 821	2  13   8 
 823	2  12  13 
 823	2   1   4 
 821	6  10   6 
 827	2   5   1 
 825	2   8  12 
 827	2   8  13 
 829	2  12  13 
 829	2   4   5 
 831	2   5   9 
 833	2   8  12 
 835	2  13   8 
 837	2  13   5 
 839	2   9  13 
 841	2   9   5 
 843	2  13   5 
 845	2   9  13 
 847	2   5   9 
 849	2   5   9 
 851	2  13   8 
 853	2  12  13 
 855	2   8  12 
 857	2   8  13 
 859	2  12  13 
 861	2   8  12 
 863	2  13   8 
 865	2  13   5 
 867	2   9  13 
 869	2   9   5 
 871	2  13   5 
 873	2   9  13 
 875	2  12   4 
 877	2  13   8 
 879	2   5   9 
 881	6   6   4 
 887	2   5   9 
 889	6  12   4 
 889	6   6   2 
 895	2  10  13 
 895	2   0   4 
 897	2   8  10 
 899	2   2   0 
 899	2   8  13 
 901	2  10  13 
 903	2   8  10 
 905	2  13   8 
 901	6   2   1 
 907	2  13   5 
 909	2   1   4 
 909	2   9  13 
 911	2   9   5 
 913	2  13   5 
 915	2   0   4 
 917	2   1   0 
 915	2   9  13 
 917	2  13   8 
 919	2  10  13 
 919	2   4   1 
 921	2   8  10 
 923	2   5   9 
 925	6  12   4 
 931	2   8  13 
 933	2  10  13 
 935	2   8  10 
 937	6  14  12 
 943	2   5   9 
 945	2  13   8 
 947	2  13   5 
 949	2   9  13 
 951	2   9   5 
 953	2  13   5 
 955	2   9  13 
 957	2   5   9 
 959	2  12  13 
 961	2  14  12 
 959	6   6   1 
 963	2  13  14 
 963	2   4   8 
 965	6   2   0 
 965	2  13  12 
 967	2  14  12 
 969	2  13  14 
 971	6   7   2 
 971	2  12  13 
 973	2  12   4 
 975	2   8  12 
 977	2   5   9 
 979	2   8   4 
 981	2  12   4 
 983	2   8  12 
 985	2   4   8 
 987	2   4   5 
 989	2   9   4 
 991	2   9   5 
 993	2   4   5 
 977	6  15   7 
 995	2   9   4 
 997	2   4   8 
 997	6  11   6 
 999	2  12   4 
1001	2   8  12 
1003	6  15  10 
1003	2   8   4 
1005	2  12   4 
1007	2   8  12 
1009	2  12  13 
1011	2  14  12 
1013	2   4   8 
1013	2  13  14 
1015	2  13  12 
1017	2  14  12 
1019	2   4   8 
1019	2  13  14 
1021	2  14  11 
1021	2   5   9 
1023	2  10  14 
1025	2  12  13 
1025	2  11  10 
1027	2  11  14 
1029	2  10  14 
1031	2  12  13 
1031	2  11  10 
1033	2   5   9 
1033	2  14  11 
1035	2  14  12 
1037	2  13  14 
1039	2  10  11 
1039	2  13  12 
1041	2  14  12 
1043	2  13  14 
1045	2  12  13 
1047	2  12   4 
1049	2   8  12 
1051	2   8   4 
1053	2  12   4 
1055	2   8  12 
1057	2   4   8 
1059	2   4   5 
1061	2   9   4 
1063	2   9   5 
1065	2   4   5 
1067	2   9   4 
1069	2   4   8 
1071	2  12   4 
1073	2   8  12 
1075	2   8   4 
1077	2  12   4 
1079	2   8  12 
1081	2  12  13 
1083	2  14  12 
1085	2  13  14 
1087	2  13  12 
1089	2  14  12 
1091	2   4   8 
1093	2   4   8 
1091	2  13  14 
1093	2  14  10 
1095	2  11  14 
1095	2   5   9 
1097	2  12  13 
1099	2  12  13 
1097	2  11  10 
1101	6  12   8 
1101	2  14  10 
1103	2  11  14 
1105	2  10  11 
1107	2   5   9 
1109	2  10   8 
1111	2  13  10 
1113	2  13   8 
1115	2  10   8 
1117	2  13  10 
1119	2   8  13 
1121	2   8   4 
1123	2  12   8 
1125	2  12   4 
1127	2   8   4 
1129	2  12   8 
1131	2   4  12 
1133	2   4   5 
1135	2   9   4 
1137	2   9   5 
1139	2   4   5 
1141	2   9   4 
1143	2   4  12 
1145	2   5   9 
1147	2   8   4 
1149	2  12   8 
1151	2  12   4 
1153	2   8   4 
1155	2  12   8 
1157	2   8  13 
1159	2  10   8 
1161	2  13  10 
1163	2  13   8 
1165	2  10   8 
1167	2  13  10 
1169	2   4  12 
1171	2   4  12 
1169	2  10  11 
1171	2  14  10 
1173	2  11  14 
1173	2   5   9 
1175	2   8  13 
1177	2   8  13 
1175	2  11  10 
1179	2  14  10 
1181	2  11  14 
1183	2  10  11 
1185	2  10   8 
1187	2  13  10 
1189	2  13   8 
1191	2  10   8 
1193	2  13  10 
1195	2   8  13 
1195	6  11   6 
1197	2   8   4 
1199	2  12   8 
1201	2  12   4 
1203	2   8   4 
1205	2  12   8 
1207	2   4  12 
1209	2   4   5 
1211	2   9   4 
1213	2   9   5 
1215	2   4   5 
1217	2   9   4 
1219	2   4  12 
1221	2   8   4 
1223	2  12   8 
1225	2   5   9 
1227	2   5   9 
1229	2  12   4 
1231	2   8   4 
1233	2  12   8 
1235	2   4  12 
1237	2   8  13 
1239	2  10   8 
1241	2  13  10 
1243	2  13   8 
1245	6   9   8 
1251	2   4  12 
1253	2  10   9 
1255	2  13  10 
1255	6   5   4 
1261	2  10   6 
1263	2   9  13 
1265	2   9  10 
1267	2   6   9 
1269	2   6  10 
1271	2   9  10 
1273	6   9   5 
1279	2  14  13 
1279	2   6   5 
1281	2  10   6 
1283	2  10  14 
1285	2  13  10 
1287	2  13  14 
1289	2  10  14 
1291	2  13  10 
1293	2  14  13 
1295	2  14   9 
1297	2  12  14 
1299	2  12   9 
1301	2  14   9 
1303	2  12  14 
1305	2   9  12 
1307	2   9   4 
1309	2   8   9 
1311	2   8   4 
1313	2   9   4 
1315	2   8   9 
1317	2   9  12 
1319	2  14   9 
1321	2  12  14 
1323	2  12   9 
1325	2  14   9 
1327	2  12  14 
1329	2   9  12 
1331	2   9  12 
1333	2   4   8 
1335	2   4   8 
1333	2  14  13 
1335	2  10  14 
1337	2  13  10 
1339	2  13  14 
1341	2  10  14 
1343	2  13  10 
1345	2  10   6 
1347	2   5  10 
1349	2  14  13 
1349	2   6   5 
1351	2   6  10 
1353	2   5  10 
1355	2  14  13 
1355	2   6   5 
1357	2  10   6 
1359	2  10  14 
1361	2  13  10 
1363	6   8   5 
1363	2  13  14 
1365	2  10  14 
1369	2  13  10 
1371	2  14  13 
1373	2  14   9 
1375	2  12  14 
1377	2  12   9 
1379	2  14   9 
1381	2  12  14 
1383	2   9  12 
1385	2   9   4 
1387	2   5   9 
1389	2   5   4 
1391	2   9   4 
1393	2   5   9 
1395	2   9  12 
1397	2  14   9 
1399	2   4   5 
1399	2  12  14 
1401	2  12   9 
1403	2  14   9 
1405	2   4   5 
1405	2  12  14 
1407	2   9  12 
1409	2  14  13 
1411	2  10  14 
1411	2   8  12 
1413	2  13  10 
1415	6  12   8 
1421	2  13  14 
1423	2  10  14 
1425	2  13  10 
1427	2  10   6 
1429	2   9  10 
1431	2  14  13 
1433	2   6   9 
1435	2  14  13 
1437	2   6  10 
1439	2   9  10 
1441	2   6   9 
1443	2  10   6 
1445	2  10  14 
1447	2  13  10 
1449	6   9   8 
1455	2  13  14 
1457	2  10  14 
1455	6   8   5 
1461	2  13  10 
1463	2  14  13 
1465	2  14  12 
1467	2   9  14 
1469	2   9  12 
1471	2  14  12 
1473	2   9  14 
1475	2  12   9 
1477	2  12   4 
1479	2   8  12 
1481	2   8   4 
1483	2  12   4 
1485	2   8  12 
1487	2  12   9 
1489	2  14  12 
1491	2   9  14 
1493	2   9  12 
1495	2  14  12 
1497	2   9  14 
1499	2   4   8 
1501	2   4   8 
1499	2  14  13 
1501	2  10  14 
1503	2  12   9 
1505	2  12   9 
1507	2  13  10 
1509	2  13  14 
1511	2  10  14 
1513	2  13  10 
1515	2  10   6 
1517	2   5  10 
1519	2  14  13 
1521	2  14  13 
1519	2   6   5 
1523	2   6  10 
1525	2   5  10 
1527	2   6   5 
1529	2  10   6 
1531	2  10  14 
1533	2  13  10 
1535	2  13  14 
1537	2  10  14 
1539	2  13  10 
1541	2  14  13 
1543	2  14  12 
1541	6   6   5 
1547	2   9  14 
1549	2   9  12 
1551	2  14  12 
1553	2   9  14 
1555	2  12   9 
1557	2  12   4 
1559	2   8  12 
1561	2   8   4 
1563	2  12   4 
1565	2   8  12 
1567	2  12   9 
1569	2  14  12 
1571	2   9  14 
1573	2   9  12 
1575	2  14  12 
1577	2   9  14 
1579	2  12   9 
1581	2  14  13 
1581	2   4   8 
1583	2   4   8 
1583	2  10  14 
1585	2  13  10 
1587	2  13  14 
1589	2  10  14 
1591	2  13  10 
1593	2  14  13 
1595	2   9  13 
1597	2  12   9 
1599	2  13  12 
1601	2  13   9 
1603	2  12   9 
1605	2  13  12 
1607	2   9  13 
1609	6  15  14 
1609	2   9   4 
1611	2   8   9 
1613	2   8   4 
1615	2   9   4 
1617	2   8   9 
1619	2   9  13 
1621	2  12   9 
1623	6  10   5 
1623	2  13  12 
1629	2  13   9 
1631	2  12   9 
1633	2  13  12 
1635	2   9  13 
1637	2   4   8 
1637	2  13  10 
1639	2  14  13 
1639	2   4   8 
1641	2   9   4 
1643	2   8   9 
1645	2  10  14 
1645	2   8   4 
1647	2   9   4 
1649	2  10  13 
1651	2  14  13 
1653	2   8   9 
1655	2   5   9 
1657	2   4   8 
1659	2   4   8 
1657	2  10  14 
1659	2  13  10 
1661	2  13   5 
1663	2   9  13 
1665	2   9   5 
1667	2  13   5 
1669	2   9  13 
1671	2   5   9 
1673	2   5   4 
1675	2   8   5 
1677	2   8   4 
1679	2   5   4 
1681	2   8   5 
1683	2   4   8 
1685	2   4   8 
1687	2   5   9 
1689	2  13   5 
1691	2   9  13 
1693	2   9   5 
1695	2  13   5 
1697	2   9  13 
1699	2   5   9 
1701	2   5   9 
