   1	2   4   8 
   1	2   6   1 
   3	2   6   4 
   5	2   9  12 
   7	2   9   1 
   9	2   2   3 
   9	2  14  13 
   9	2   5   0 
  11	2   5  13 
  13	2   5   9 
  15	2   9   8 
  17	2   8   5 
  19	2   9   5 
  21	2   9   8 
  23	2   8   5 
  25	2   5   9 
  27	2   4   5 
  27	2   7  10 
  29	2   5   6 
  31	2   4   6 
  33	2   4   5 
  33	2   7   3 
  35	2   5   6 
  37	2   6   4 
  39	2   7   2 
  39	2   5   9 
  41	2   6   4 
  43	2   9   8 
  45	2   8   5 
  47	2   9   5 
  49	2   9   8 
  51	2   8   5 
  53	2   5   9 
  55	2   9   8 
  57	2   4   5 
  59	2   5   6 
  61	2   4   6 
  63	2   4   5 
  65	2   5   6 
  67	2   6   4 
  69	2   6  14 
  71	2   8   5 
  73	2   5   9 
  75	2   8   9 
  77	2   8   5 
  79	2   5   9 
  81	2   9   8 
  83	2  14   9 
  85	2   9   6 
  87	2  14   6 
  89	2  14   9 
  91	2   9   6 
  93	2   6  14 
  95	2   2   6 
  97	2   6   7 
  99	2   2   7 
 101	2   2   6 
 103	2   6   7 
 105	2   6  14 
 107	2   7   2 
 107	2  14   9 
 109	2   9   6 
 111	2  14   6 
 113	2   7   2 
 113	2  14   9 
 115	2   9   6 
 117	2   6  14 
 119	2   6  14 
 121	2   9   8 
 123	2   8   5 
 125	2   5   9 
 127	2   8   9 
 129	2   8   5 
 131	2   5   9 
 133	2   9   8 
 135	2  14   9 
 137	2   9   6 
 139	2  14   6 
 141	2  14   9 
 143	2   9   6 
 145	2   6  14 
 147	2   2   6 
 149	2   6   7 
 151	2   2   7 
 153	2   2   6 
 155	2   6   7 
 157	2   6  14 
 159	2   7   2 
 159	2  14   9 
 161	2   9   6 
 163	2  14   6 
 165	2   7   2 
 165	2  14   9 
 167	2   9   6 
 169	2   6  14 
 171	2   6   4 
 173	2   5   9 
 175	2   9   8 
 177	2   8   5 
 179	2   9   5 
 181	2   9   8 
 183	2   8   5 
 185	2   5   9 
 187	2   4   5 
 189	2   5   6 
 191	2   4   6 
 193	2   4   5 
 195	2   5   6 
 197	2   6   4 
 199	2   6   4 
 201	2   5   9 
 203	2   9   8 
 205	2   8   5 
 207	2   9   5 
 209	2   9   8 
 211	2   8   5 
 213	2   5   9 
 215	2   9   8 
 217	2   4   5 
 219	2   5   6 
 221	2   4   6 
 223	2   4   5 
 225	2   5   6 
 227	2   6   4 
 229	2   6  14 
 231	2   8   5 
 233	2   5   9 
 235	2   8   9 
 237	2   8   5 
 239	2   5   9 
 241	2   9   8 
 243	2  14   9 
 245	2   9   6 
 247	2  14   6 
 249	2  14   9 
 251	2   9   6 
 253	2   6  14 
 255	2   2   6 
 257	2   6   7 
 259	2   2   7 
 261	2   2   6 
 263	2   6   7 
 265	2   6  14 
 267	2   7   2 
 267	2  14   9 
 269	2   9   6 
 271	2  14   6 
 273	2   7   2 
 273	2  14   9 
 275	2   9   6 
 277	2   6  14 
 279	2   6  14 
 281	2   9   8 
 283	2   8   5 
 285	2   5   9 
 287	2   8   9 
 289	2   8   5 
 291	2   5   9 
 293	2   9   8 
 295	2  14   9 
 297	2   9   6 
 299	2   4   8 
 299	2  14   6 
 301	2  14   9 
 303	2   9   6 
 305	2   6  14 
 307	2   2   6 
 309	2   6   7 
 311	2   5   0 
 313	2   2   7 
 315	2   2   6 
 317	2   6   7 
 319	2   6  14 
 321	2   7   2 
 321	2  14   9 
 323	2   9   6 
 325	2   7  10 
 327	2  14   6 
 329	2   2   3 
 329	2  14   9 
 331	2   9   6 
 333	2   6  14 
 335	2   6   1 
 337	2   7   3 
 335	2  14  13 
 337	2   5  13 
 339	2   9  12 
 341	2  12   8 
 343	2  13  10 
 345	2  10  15 
 347	2  15  13 
 349	2  10  13 
 339	6   3   2 
 345	6   2   0 
 351	2   9   1 
 353	6   4   0 
 353	2  10  15 
 359	2   1   2 
 355	2  15  13 
 357	2  13  10 
 359	2   8  13 
 361	2  13  12 
 363	2   8  12 
 365	2   8  13 
 367	2  13  12 
 369	2  13  10 
 371	2  12   8 
 371	2  10  15 
 373	2  15  13 
 375	2  10  13 
 377	2  12   8 
 377	2  10  15 
 379	2  15  13 
 381	2  13  10 
 383	6   9   4 
 389	2   8  13 
 391	2  10  15 
 391	2  13  12 
 393	2   8  12 
 395	2   8  13 
 397	2  13  12 
 399	2  15  13 
 401	2  13  10 
 403	2  15  10 
 405	2  15  13 
 407	2  13  10 
 409	6  12   8 
 415	2   8  12 
 409	2  10  15 
 389	6   2   0 
 395	6   5   1 
 417	2   8   9 
 419	2   9  10 
 421	2  10   8 
 423	2   9   8 
 425	2   9  10 
 427	2  10   8 
 429	2   8   9 
 431	2   0   8 
 433	2   8   5 
 435	2   0   5 
 437	2   0   8 
 439	2   8   5 
 441	2   8   9 
 429	6  11   3 
 443	2   9  10 
 445	2  10   8 
 447	2   9   8 
 449	2   9  10 
 451	2  10   8 
 453	2   8   9 
 455	2   8   9 
 457	2  10  15 
 459	2   5   0 
 459	2  15  13 
 461	2  13  10 
 463	2  15  10 
 465	2   5   0 
 465	2  15  13 
