   1	6   1   0 
   7	2   3   1 
   9	6   1   0 
  15	2   1   3 
  17	2   0   1 
  19	6   1   0 
  25	2   1   3 
  27	6   1   0 
  33	2   1   3 
  35	2   0   1 
  37	6   1   0 
  43	2   3   1 
  45	6   1   0 
  51	2   1   3 
  53	2   0   1 
  55	6   1   0 
  61	2   3   1 
  63	6   1   0 
  69	2   3   1 
  71	2   0   1 
  73	6   1   0 
  79	2   3   1 
  81	6   1   0 
  87	2   1   3 
  89	2   3   1 
  91	2   2   3 
  93	6   1   0 
  99	2   0   2 
 101	6   1   0 
 107	2   1   3 
 109	2   2   3 
 111	6   1   0 
 117	2   0   2 
 119	6   1   0 
 125	2   3   1 
 127	6   1   0 
 133	2   1   3 
