   1	6   9   4 
   7	2   9  13 
   7	6   4   0 
   9	2   9  13 
  11	2   9  12 
  13	2   9  12 
  13	6   1   0 
  15	2  13  12 
  17	2  13  12 
  19	2   9   5 
  21	2   9   5 
  23	2   9   4 
  25	2  13   5 
  27	2   9   4 
  29	2  13   5 
  31	2   9   1 
  33	2   9   1 
  35	2   9  10 
  37	2   9  10 
  35	6   1   0 
  39	6  13   8 
  45	2   8   4 
  47	2   8   4 
  49	2   8   0 
  51	2   8   0 
  53	2   9   1 
  55	2   8  10 
  57	2   9   1 
  59	2   8  10 
  59	6   1   0 
  61	2   9  13 
  63	2   9  13 
  65	2   8   0 
  65	6  10   6 
  67	2   8   0 
  69	2   8  13 
  71	2   9  10 
  71	6   2   1 
  73	2   9  10 
  75	2   8  13 
  77	2   9   1 
  77	6   7   3 
  79	2   9   1 
  81	6   8   5 
  83	6  11   7 
  87	2  12   8 
  89	2  12   8 
  89	2   5  10 
  89	6   7   3 
  91	2  12   4 
  93	2  12   4 
  95	2   8   4 
  95	6  10   2 
  97	2   8   4 
 101	2   5   2 
 101	6  14  12 
 103	2   5   1 
 105	2   5   1 
 107	2  14  10 
 107	6   2   0 
 109	2  14  10 
 111	2   9  11 
 113	2  14   6 
 115	2   8  10 
 117	2  14   6 
 119	2   8  10 
 121	2   9  11 
 123	6   6   4 
 129	2   8   4 
 129	2   6  10 
 131	2   8   4 
 131	2   6  10 
 133	2   6   4 
 135	2   6   4 
 137	6  10   5 
 143	2   5   4 
 143	2  10  11 
 145	2   5   4 
 145	2  10  11 
 147	6  10   2 
 147	6   4   0 
 153	2  14  10 
 153	6  12   4 
 155	2  14  10 
 157	6  11   7 
 159	2  14  13 
 161	2  14  13 
 159	6   1   0 
 163	2   8  10 
 165	2   8  10 
 165	6   3   2 
 167	2  14  12 
 169	2   8  13 
 171	2   6  10 
 171	2   8  13 
 173	2  14  12 
 173	6   2   0 
 175	2   9  11 
 177	2   8  12 
 179	2   6  10 
 179	2   8  12 
 181	2   5  10 
 181	6   7   3 
 183	2   5  10 
 185	6  13   5 
 191	2   6   5 
 191	6  12   8 
 193	2   6   5 
 195	6  10   2 
 201	2  14  10 
 201	2   1   2 
 203	2   9  11 
 203	2   1   2 
 205	2  14  10 
 205	6   8   0 
 207	2   7  11 
 209	2   7  11 
 211	2   9   4 
 211	6  11   3 
 213	2  13   5 
 215	2   9   4 
 217	2  14  11 
 217	2   9   8 
 217	6   2   0 
 219	2  14  11 
 219	2   9   8 
 221	6  13  10 
 223	6   7   3 
 227	2  12  13 
 227	2  10   5 
 229	2   6   2 
 229	2  12  13 
 231	2   6   2 
 231	6  14  11 
 233	2   1   5 
 235	2   1   5 
 237	2  11   7 
 237	2   0   5 
 237	6  14  13 
 239	2  11   7 
 239	2   0   5 
 241	6   3   1 
 243	2  12  13 
 245	2  12  13 
 247	2   1   4 
 247	6  14  11 
 249	2   1   4 
 251	6  12   4 
 253	2   6  11 
 255	2  10   2 
 257	2   6  11 
 257	6  13   9 
 257	6   1   0 
 263	2  10   2 
 263	6   4   0 
 265	2  13  15 
 265	2   3   2 
 267	2  14  12 
 267	2   3   2 
 269	2   4   8 
 269	2  10  11 
 269	2   1   2 
 271	2   6   9 
 273	2  13  15 
 273	2   1   2 
 275	2   4   8 
 275	2  10  11 
 275	6   2   1 
 277	2  14  12 
 279	6  15  13 
 281	2   5   1 
 283	2   5   1 
 281	6   7   3 
 285	6  13   8 
 287	2   7  11 
 289	2   7  11 
 285	6   1   0 
 291	2   1   3 
 291	2  14  13 
 293	2   1   3 
 293	2  14  13 
 295	2   6   9 
 297	2   4   8 
 297	2   6   3 
