   1	2   5   6 
   3	2  10   5 
   5	2   6  10 
   5	2   0   4 
   7	2   6   5 
   9	2  10   5 
  11	2   6  10 
  13	2   5   6 
  15	2   5   0 
  17	2   4   5 
  19	2   4   0 
  21	2   5   0 
  23	2   4   5 
  25	2   5   6 
  27	2  10   5 
  29	2   6  10 
  29	2   0   4 
  31	2   6   5 
  33	2  10   5 
  35	2   6  10 
  35	2   0   4 
  37	2   5   6 
  39	2   5   0 
  41	2   4   5 
  43	2   4   0 
  45	2   5   0 
  47	2   4   5 
  49	2   5   6 
  51	2   1   5 
  53	2   6   1 
  55	2   6   5 
  57	2   1   5 
  59	2   6   1 
  61	2   0   4 
  63	2   0   4 
  65	2   5   6 
  67	2   5   0 
  69	2   4   5 
  71	2   4   0 
  73	2   5   0 
  75	2   4   5 
  77	2   5   6 
  79	2   1   5 
  81	2   6   1 
  83	2   6   5 
  85	2   1   5 
  87	2   6   1 
  89	2   0   4 
  91	2   0   4 
  93	2   5   6 
  95	2   9   6 
  97	2   5   0 
  99	2  10   9 
  99	6   2   1 
 105	2   4   5 
 107	2   6  10 
 107	2   4   0 
 109	2   6   9 
 111	2   5   0 
 113	2  10   9 
 115	2   4   5 
 117	2   6  10 
 117	2   0   4 
 119	2   8   4 
 121	2   9   6 
 123	2   9   8 
 125	2   4   9 
 127	2   4   8 
 129	2   9   8 
 131	2   4   9 
 133	2   8   4 
 135	2   1   5 
 137	6   4   1 
 143	2   8   4 
 145	2   5   8 
 147	2   5   4 
 149	2   8   4 
 151	2   5   8 
 153	2   4   5 
 155	2   4   5 
 157	6   4   1 
 163	2   8   4 
 165	2   9   8 
 165	6   1   0 
 171	2   4   9 
 173	2   4   8 
 175	2   9   8 
 177	2   4   9 
 179	2   9   6 
 181	2  10   9 
 183	2   6  10 
 183	2   8   4 
 185	2   6   9 
 187	2  10   9 
 189	2   6  10 
 189	2   8   4 
 191	2   9   6 
 193	2   9   8 
 195	2   4   9 
 197	2   4   8 
 199	2   9   8 
 201	2   4   9 
 203	2   8   4 
 205	2   8   0 
 207	2   5   8 
 209	2   5   0 
 211	2   8   0 
 213	2   5   8 
 215	2   8   4 
 217	2   9   8 
 219	2   4   9 
 221	2   4   8 
 223	2   9   8 
 225	2   4   9 
 227	2   8   4 
 229	2   6   4 
 231	2  10   6 
 233	2   0   5 
 235	2   9   1 
 237	6   6   4 
 243	2   6  10 
 245	2   6   4 
 247	6   6   4 
 253	2  10   6 
 255	6   6   4 
 261	2   6  10 
 261	6   4   1 
 263	6  14  10 
 269	2   1   6 
 271	2   1   6 
 273	2   2   1 
 273	6  10   9 
 275	6   7   3 
 279	6  14  10 
 285	2   6   2 
 287	2   6   1 
 289	2   2   1 
