   1	2   3   1 
   3	2   8   4 
   5	2   2   8 
   7	2   4   2 
   9	2   4   8 
  11	2   2   8 
  13	2   4   2 
  15	2   8   4 
  17	2   6   4 
  19	2   7   6 
  21	2   4   7 
  23	2   4   6 
  25	2   7   6 
  27	2   4   7 
  29	2   6   4 
  31	2   7   8 
  33	2   6   4 
  35	2   5   7 
  37	2   8   5 
  39	2   8   7 
  41	2   5   7 
  43	2   8   5 
  45	2   7   8 
  47	2   7   3 
  49	2   1   7 
  51	2   1   3 
  53	2   7   3 
  55	2   1   7 
  57	2   3   1 
  59	2   3   6 
  61	2   4   3 
  63	2   4   6 
  65	2   3   6 
  67	2   4   3 
  69	2   3   1 
  71	2   7   3 
  73	2   6   4 
  75	2   6   4 
  77	2   1   7 
  79	2   1   3 
  81	2   7   3 
  83	2   1   7 
  85	2   3   1 
  85	2   7   8 
  87	2   5   7 
  89	2   3   1 
  89	2   8   5 
  91	2   8   7 
  93	2   5   7 
  95	2   8   5 
  97	2   7   8 
  99	2   7   3 
 101	2   1   7 
 103	2   5   8 
 103	2   1   3 
 105	2   7   3 
 107	2   1   7 
 109	2   3   1 
 111	2   3   6 
 113	2   4   3 
 115	2   4   6 
 117	2   3   6 
 119	2   4   3 
 121	2   6   4 
 123	2   6   4 
 125	2   3   1 
 127	2   7   3 
 129	2   1   7 
 131	2   1   3 
 133	2   7   3 
 135	2   1   7 
 137	2   7   5 
 139	2   3   1 
 141	2   3   1 
 139	2   8   7 
 141	2   8   5 
 143	2   7   5 
 145	2   8   7 
 147	2   5   8 
 149	2   5   3 
 151	2   1   5 
 153	2   1   3 
 155	2   5   3 
 157	2   1   5 
 159	2   3   1 
 161	2   3   6 
 163	2   4   3 
 165	2   4   6 
 167	2   3   6 
 169	2   4   3 
 171	2   3   1 
 173	2   5   3 
 175	2   6   4 
 177	2   6   4 
 179	2   1   5 
 181	2   1   3 
 183	2   5   3 
 185	2   1   5 
 187	2   3   1 
 187	2   5   8 
 189	2   7   5 
 191	2   3   1 
 191	2   8   7 
 193	2   8   5 
 195	2   7   5 
 197	2   8   7 
 199	2   5   8 
 201	2   5   3 
 203	2   1   5 
 205	2   1   3 
 207	2   5   3 
 209	2   1   5 
 211	2   3   1 
 213	2   3   6 
 215	2   4   3 
 217	2   4   6 
 219	2   3   6 
 221	2   4   3 
 223	2   3   1 
 225	2   5   3 
 227	2   1   5 
 229	2   1   3 
 231	2   5   3 
 233	2   6   4 
 235	2   6   4 
 237	2   1   5 
 239	2   3   1 
 239	2   5   8 
 241	2   7   1 
 243	2   2   5 
 245	2   8   2 
 247	2   8   5 
 249	2   2   5 
 251	2   8   2 
 253	2   5   8 
 255	2   5   7 
 257	2   1   5 
 259	2   1   7 
 261	2   5   7 
 263	2   1   5 
 265	2   7   1 
 267	2   7   6 
 269	2   4   7 
 271	2   4   6 
 273	2   7   6 
 275	2   4   7 
 277	2   6   4 
 279	2   6   4 
 281	2   7   1 
 283	2   5   7 
 285	2   1   5 
 287	2   1   7 
 289	2   5   7 
 291	2   1   5 
 293	2   7   1 
 295	2   7   1 
 297	2   5   8 
 299	2   2   5 
 301	2   8   2 
 303	2   8   5 
 305	2   2   5 
 307	2   8   2 
 309	2   5   8 
 311	2   5   7 
 313	2   1   5 
 315	2   1   7 
 317	2   5   7 
 319	2   1   5 
 321	2   7   1 
 323	2   7   6 
 325	2   4   7 
 327	2   4   6 
 329	2   7   6 
 331	2   4   7 
 333	2   6   4 
 335	2   7   1 
 337	2   5   7 
 339	2   1   5 
 341	2   1   7 
 343	2   5   7 
 345	2   1   5 
 347	2   7   1 
 349	2   1   4 
 351	2   5   1 
 353	2   4   5 
 355	2   4   1 
 357	2   5   1 
 359	2   4   5 
 361	2   1   4 
 363	2   6   4 
 365	2   3   1 
 365	2   5   8 
 367	2   7   5 
 369	2   8   7 
 371	2   8   5 
 373	2   7   5 
 375	2   8   7 
 377	2   5   8 
 379	2   5   3 
 381	2   1   5 
 383	2   1   3 
 385	2   5   3 
 387	2   1   5 
 389	2   3   1 
 391	2   3   6 
 393	2   4   3 
 395	2   4   6 
 397	2   3   6 
 399	2   4   3 
 401	2   3   1 
 403	2   5   3 
 405	2   6   4 
 407	2   6   4 
 409	2   1   5 
 411	2   1   3 
 413	2   5   3 
 415	2   1   5 
 417	2   3   1 
 417	2   5   8 
 419	2   7   5 
 421	2   3   1 
 421	2   8   7 
 423	2   8   5 
 425	2   7   5 
 427	2   8   7 
 429	2   5   8 
 431	2   5   3 
 433	2   1   5 
 435	2   1   3 
 437	2   5   3 
 439	2   1   5 
 441	2   3   1 
 443	2   3   6 
 445	2   4   3 
 447	2   4   6 
 449	2   3   6 
 451	2   4   3 
 453	2   3   1 
 455	2   5   3 
 457	2   1   5 
 459	2   1   3 
 461	2   5   3 
 463	2   1   5 
 465	2   3   1 
 465	2   5   8 
 467	2   3   5 
 469	2   7   1 
 471	6   4   3 
 477	2   8   4 
 479	2   6   3 
 479	2   8   5 
 481	2   4   5 
 483	2   8   4 
 485	2   6   3 
 485	2   5   8 
 487	2   5   7 
 489	2   1   5 
 491	2   1   7 
 493	2   5   7 
 495	2   1   5 
 497	2   7   1 
 499	2   7   6 
 501	2   3   7 
 503	2   3   6 
 505	2   7   6 
 507	2   3   7 
 509	2   7   1 
 511	2   5   7 
 513	2   1   5 
 513	2   6   3 
 515	2   1   7 
 517	2   5   7 
 519	2   6   3 
 519	2   1   5 
 521	2   7   1 
 523	2   7   1 
 525	2   5   8 
 527	2   4   5 
 529	2   8   4 
 531	2   8   5 
 533	2   4   5 
 535	2   8   4 
 537	2   5   8 
 539	2   5   7 
 541	2   1   5 
 543	2   1   7 
 545	2   5   7 
 547	2   1   5 
 549	2   7   1 
 551	2   7   6 
 553	2   3   7 
 555	2   3   6 
 557	2   7   6 
 559	2   3   7 
 561	2   7   1 
 563	2   5   7 
 565	2   6   3 
 565	2   1   5 
 567	2   1   7 
 569	2   5   7 
 571	2   1   5 
 571	2   6   3 
 573	2   7   1 
 575	2   4   1 
 577	2   7   8 
 579	2   5   7 
 581	2   8   5 
 583	2   8   7 
 585	2   5   7 
 587	2   8   5 
 589	2   7   8 
 591	2   7   4 
 593	2   1   7 
 595	2   1   4 
 597	2   7   4 
 599	2   1   7 
 601	2   4   1 
 603	2   4   6 
 605	2   3   4 
 607	2   3   6 
 609	2   4   6 
 611	2   3   4 
 613	2   4   1 
 615	2   7   4 
 617	2   1   7 
 619	2   6   3 
 621	2   1   4 
 623	2   7   4 
 625	2   1   7 
 627	2   4   1 
 629	2   4   1 
 631	2   7   8 
 633	2   5   7 
 635	2   8   5 
 637	2   8   7 
 639	2   5   7 
 641	2   8   5 
 641	2   6   3 
 643	2   7   8 
 645	2   7   4 
 647	2   1   7 
 649	2   1   4 
 651	2   7   4 
 653	2   1   7 
 655	2   4   1 
 657	2   4   6 
 659	2   3   4 
